"hectad","to 1929","1930 - 1949","1950 - 1969","1970 - 1986","1987 - 1999","2000 - 2009","2010 - 2019","atlasstatus"
"SP30",1,0,1,0,1,1,0,"a"
"TL77",0,1,1,1,1,1,1,"a"
"TL78",0,1,1,1,1,1,1,"a"
"TL79",0,0,1,1,1,0,0,"a"
"TL87",0,0,1,1,0,0,0,"a"
"TL88",0,1,1,1,1,1,1,"a"
"TL99",0,0,0,1,0,0,0,
